"switched from kotlin to clojure"	0
"switch to lua from typescript"	0
"switched from typescript to cobol"	0
"move to typescript from lisp"	0
"switch from typescript to scala"	0
"move from elixir to scala"	0
"move from kotlin to php"	0
"moved from objective c to typescript"	0
"move from lua to kotlin"	0
"move from typescript to perl"	0
"moved from matlab to kotlin"	0
"moved to elixir from php"	0
"move to typescript from c"	0
"switched to typescript from ruby"	0
"move to prolog from elixir"	0
"switch from typescript to matlab"	0
"switched to typescript from php"	0
"switch to scala from elixir"	0
"move to go from kotlin"	0
"moved to pascal from kotlin"	0
"switched from swift to kotlin"	0
"switch to kotlin from cobol"	0
"moved from lisp to typescript"	0
"switch to java from kotlin"	0
"moved to elixir from java"	0
"move to erlang from typescript"	0
"switch from node to kotlin"	0
"switched from python to kotlin"	0
"move from lisp to typescript"	0
"switch from elixir to matlab"	0
"switched to typescript from go"	0
"moved to c++ from kotlin"	0
"switch from clojure to elixir"	0
"switched from typescript to java"	0
"move to kotlin from fortran"	0
"move from prolog to kotlin"	0
"switched from rust to kotlin"	0
"moved to kotlin from cobol"	0
"switched to kotlin from haskell"	0
"switched from elixir to objective c"	0
"switch from kotlin to python"	0
"switch from matlab to kotlin"	0
"switched to typescript from python"	0
"switch to lisp from kotlin"	0
"move to elixir from clojure"	0
"switched to perl from typescript"	0
"moved from kotlin to lua"	0
"switch from c++ to kotlin"	0
"switch to clojure from kotlin"	0
"moved to typescript from matlab"	0
"switched to lua from elixir"	1
"move from typescript to cobol"	0
"switched to kotlin from r"	0
"switched from kotlin to cobol"	0
"switch from pascal to elixir"	0
"switched to elixir from erlang"	0
"move from perl to kotlin"	0
"switched from visual basic to elixir"	0
"switch to kotlin from fortran"	0
"switch from kotlin to scala"	0
"switched from matlab to typescript"	0
"moved to typescript from cobol"	0
"move to c# from typescript"	0
"move to typescript from prolog"	0
"switch from kotlin to perl"	0
"switched from kotlin to swift"	0
"moved to c# from elixir"	0
"switch from r to elixir"	0
"switched from fortran to kotlin"	0
"move to lua from typescript"	0
"moved to rust from elixir"	0
"moved from kotlin to r"	0
"move to c from kotlin"	0
"switched from c++ to elixir"	0
"switched from kotlin to python"	0
"moved to kotlin from c#"	0
"switched to scala from elixir"	0
"moved from kotlin to swift"	0
"moved from ruby to typescript"	0
"switched to ruby from elixir"	0
"moved from lua to typescript"	0
"switch to ruby from kotlin"	0
"move to elixir from perl"	0
"switch to elixir from matlab"	0
"moved to typescript from node"	0
"switch from kotlin to lisp"	0
"move to erlang from elixir"	0
"switch to elixir from prolog"	0
"moved to kotlin from c++"	0
"switched to lisp from typescript"	0
"switch to typescript from prolog"	0
"moved to typescript from objective c"	0
"moved from elixir to kotlin"	0
"moved to objective c from typescript"	0
"move from scala to elixir"	0
"switched to kotlin from elixir"	0
"move to typescript from node"	0
"switched to fortran from elixir"	0
"switch from objective c to elixir"	0
"switch from perl to typescript"	0
"moved from lisp to elixir"	0
"move from kotlin to clojure"	0
"switch to kotlin from java"	4
"move from typescript to php"	0
"moved from perl to typescript"	0
"moved to kotlin from visual basic"	0
"switch to node from typescript"	0
"moved from typescript to lisp"	0
"moved to elixir from swift"	0
"switched from typescript to visual basic"	0
"move from kotlin to c#"	0
"move from typescript to erlang"	0
"moved from go to elixir"	0
"switch from typescript to elixir"	0
"switch to pascal from kotlin"	0
"switch from elixir to java"	0
"switched from elixir to lisp"	0
"switched to dart from kotlin"	0
"switch to elixir from pascal"	0
"moved from rust to elixir"	0
"move to typescript from c++"	0
"switch from elixir to perl"	0
"switch to dart from kotlin"	0
"moved from typescript to matlab"	0
"move from elixir to lisp"	0
"move from scala to kotlin"	0
"switch from typescript to ruby"	0
"move from pascal to elixir"	0
"switch from elixir to python"	0
"move to ruby from elixir"	0
"switched from lua to typescript"	0
"switch to kotlin from lua"	0
"move from elixir to prolog"	0
"moved to c++ from typescript"	0
"switched to kotlin from node"	0
"switched to kotlin from c#"	0
"switch from typescript to c"	0
"switch to elixir from kotlin"	0
"moved from php to typescript"	0
"switch from c# to elixir"	3
"moved from kotlin to python"	0
"switch from kotlin to typescript"	0
"moved from typescript to scala"	0
"switched to c# from elixir"	0
"move from objective c to elixir"	0
"move to elixir from haskell"	0
"moved from erlang to elixir"	1
"switched to kotlin from lua"	0
"move to python from typescript"	0
"switched to erlang from typescript"	0
"move from kotlin to elixir"	0
"switch from visual basic to typescript"	0
"switch from typescript to java"	0
"moved from typescript to java"	0
"switched to typescript from c"	0
"move to matlab from elixir"	0
"switch from elixir to clojure"	0
"moved to kotlin from typescript"	0
"move from kotlin to go"	0
"switch to elixir from lua"	0
"moved from node to elixir"	0
"move from kotlin to perl"	0
"moved from kotlin to erlang"	0
"move from kotlin to erlang"	0
"moved from elixir to clojure"	0
"moved to typescript from r"	0
"switch to kotlin from c"	0
"move to erlang from kotlin"	0
"switch from kotlin to objective c"	0
"switch from prolog to elixir"	0
"switch from scala to elixir"	0
"move to lisp from elixir"	0
"switch to typescript from python"	0
"switch to c from typescript"	0
"moved from dart to typescript"	0
"switched from swift to typescript"	0
"switched from kotlin to java"	0
"switch from kotlin to elixir"	0
"move from c++ to elixir"	0
"switch to kotlin from clojure"	0
"moved from elixir to c"	0
"move from elixir to lua"	0
"move to kotlin from go"	0
"switched from kotlin to visual basic"	0
"move from erlang to typescript"	0
"switched from c# to kotlin"	0
"moved to kotlin from objective c"	0
"switched from lua to kotlin"	0
"move to visual basic from typescript"	0
"moved from lua to kotlin"	0
"move to kotlin from lisp"	0
"move from php to elixir"	0
"moved to elixir from scala"	0
"move to node from typescript"	0
"move from prolog to typescript"	0
"switched from clojure to elixir"	0
"move to typescript from rust"	0
"switched to kotlin from perl"	0
"moved from typescript to elixir"	0
"move to clojure from typescript"	0
"moved to kotlin from node"	0
"moved from kotlin to rust"	0
"move to kotlin from python"	0
"moved from elixir to c#"	0
"switch to typescript from clojure"	0
"moved to kotlin from erlang"	0
"switch from typescript to kotlin"	0
"moved from java to kotlin"	1
"move to typescript from php"	0
"switched from kotlin to r"	0
"move to clojure from kotlin"	0
"switch to java from elixir"	0
"switched to c from typescript"	0
"move from elixir to haskell"	0
"move from elixir to perl"	0
"switch from dart to elixir"	0
"switched from clojure to kotlin"	0
"move to dart from elixir"	0
"switched from elixir to lua"	0
"switch to c++ from elixir"	0
"move from lua to typescript"	0
"switched to kotlin from rust"	0
"move to kotlin from dart"	0
"moved from matlab to typescript"	0
"switched to elixir from typescript"	0
"moved to perl from typescript"	0
"move from node to typescript"	0
"move from dart to kotlin"	0
"move to java from elixir"	0
"moved to visual basic from elixir"	0
"moved from erlang to kotlin"	0
"move to swift from kotlin"	0
"moved to typescript from rust"	0
"moved from typescript to clojure"	0
"switched to dart from elixir"	0
"move to c++ from typescript"	0
"switched from java to kotlin"	3
"switch from typescript to lisp"	0
"switched to php from elixir"	0
"switched to scala from typescript"	0
"switched to elixir from matlab"	0
"switch to c++ from kotlin"	0
"code from pascal to haskell"	0
"code to elixir from php"	0
"code to clojure from php"	0
"code to erlang from fortran"	0
"code from dart to ruby"	0
"code to erlang from c"	0
"code to node from ruby"	0
"code from node to dart"	0
"code to erlang from matlab"	0
"code from php to fortran"	0
"code to visual basic from cobol"	1
"code to lua from objective c"	0
"code to visual basic from r"	0
"code to cobol from go"	0
"code from c to php"	8
"code to matlab from fortran"	0
"code from lisp to swift"	0
"code from lisp to r"	0
"code to c from haskell"	0
"code to swift from c"	0
"code from perl to objective c"	0
"code from lisp to scala"	0
"code to erlang from lisp"	0
"code to cobol from python"	0
"code to visual basic from c++"	0
"code to pascal from rust"	0
"code from scala to rust"	2
"code to c from python"	0
"code to python from fortran"	0
"code to ruby from kotlin"	0
"code to kotlin from cobol"	0
"code to python from visual basic"	2
"code to fortran from matlab"	0
"code from python to pascal"	3
"code from c to matlab"	7
"code from cobol to c"	3
"code to erlang from php"	0
"code from python to dart"	1
"code to kotlin from matlab"	0
"code from go to clojure"	1
"code from r to cobol"	0
"code from ruby to rust"	0
"code to node from php"	0
"code from cobol to r"	0
"code from scala to node"	0
"code to kotlin from haskell"	0
"code to go from fortran"	0
"code from java to ruby"	10
"code from c to dart"	0
"code from matlab to visual basic"	0
"code from objective c to cobol"	0
"code to visual basic from clojure"	0
"code to ruby from objective c"	0
"code to java from rust"	0
"code to node from fortran"	0
"code to c# from rust"	0
"code to lisp from kotlin"	0
"code to lua from matlab"	0
"code from c to node"	0
"code from c# to c++"	22000
"code from dart to c++"	0
"code from c++ to perl"	3
"code to php from swift"	0
"code to rust from fortran"	0
"code to lua from go"	0
"code to node from c"	0
"code to python from node"	0
"code to visual basic from fortran"	1
"code from visual basic to c++"	3
"code to erlang from dart"	0
"code to rust from c++"	0
"code from fortran to matlab"	1280
"code from pascal to go"	0
"code to r from c++"	0
"code to swift from fortran"	0
"code from go to swift"	0
"code from scala to c++"	0
"code from pascal to c++"	1890
"code to scala from haskell"	0
"code from clojure to matlab"	0
"code from java to objective c"	3790
"code from scala to c#"	0
"code to ruby from python"	0
"code from fortran to haskell"	2
"code to c# from haskell"	0
"code to node from perl"	0
"code to elixir from c++"	0
"code from r to lua"	0
"code to go from objective c"	0
"code to node from kotlin"	0
"code from node to elixir"	0
"code from php to clojure"	0
"code from perl to ruby"	4
"code to rust from elixir"	0
"code from matlab to rust"	0
"code from node to erlang"	0
"code from cobol to dart"	0
"code from perl to pascal"	0
"code to c# from visual basic"	0
"code from kotlin to ruby"	0
"code from lua to perl"	0
"code to go from matlab"	0
"code to pascal from go"	0
"code to php from fortran"	0
"code from python to node"	4
"code from perl to node"	0
"code to php from cobol"	0
"code from elixir to visual basic"	0
"code to rust from visual basic"	0
"code from objective c to rust"	0
"code to scala from erlang"	0
"code to scala from objective c"	0
"code to php from scala"	0
"code to haskell from pascal"	0
"code from perl to kotlin"	0
"code from lisp to c++"	4
"code to lisp from c"	0
"code from elixir to node"	0
"code to haskell from rust"	0
"code to rust from c#"	0
"code from haskell to cobol"	0
"code to haskell from objective c"	0
"code from c# to scala"	0
"code from visual basic to c#"	2930
"code from c# to erlang"	0
"code to go from rust"	0
"code to lua from c++"	0
"code from c++ to scala"	7
"code from haskell to dart"	0
"code to matlab from go"	0
"code from haskell to rust"	2
"code to lua from c"	0
"code to dart from haskell"	0
"code from go to lisp"	0
"code to cobol from haskell"	0
"code from perl to visual basic"	0
"code from scala to erlang"	0
"code from elixir to matlab"	0
"code to matlab from objective c"	0
"code from erlang to swift"	0
"code from kotlin to haskell"	0
"code from haskell to go"	0
"code from c# to c"	32300
"code from cobol to haskell"	0
"code to fortran from lua"	0
"code from cobol to rust"	0
"code from fortran to java"	7
"code to objective c from c++"	0
"code from visual basic to haskell"	0
"code from perl to elixir"	0
"code from c to lisp"	3
"code from php to matlab"	0
"code to kotlin from python"	0
"code to ruby from go"	0
"code to r from erlang"	0
"code from clojure to objective c"	0
"code to c from c#"	0
"code to ruby from lua"	0
"code from visual basic to pascal"	0
"code to elixir from perl"	0
"code to ruby from c++"	0
"code to java from fortran"	1
"code from visual basic to cobol"	0
